PropInfoCurYear,PropInfoPIN,PropInfoAddress,PropInfoCity,PropInfoTownship,PropInfoClassification,PropInfoSqFt,PropInfoNBHD,PropInfoTaxcode,AsdValCurYear,AsdValPrevYear,AsdValLandFirstPass,AsdValLandCertified,AsdValBldgFirstPass,AsdValBldgCertified,AsdValTotalFirstPass,AsdValTotalCertified,PropCharCurrYear,PropCharMktValCurrYear,PropCharPrevYear,PropCharMktValPrevYear,PropCharDesc,PropCharResType,PropCharUse,PropCharApts,PropCharExtConst,PropCharFullBaths,PropCharHalfBaths,PropCharBasement,PropCharAttic,PropCharCentAir,PropCharFrpl,PropCharGarage,PropCharAge,PropCharBldgSqFt,PropCharAsmtPass
2019,15-01-214-005-0000,1331 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","47,240","47,240","58,520","58,520",2019,"$585,200",2018,"$585,200","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,Partial and Living Area,Yes,3,2 car attached,73,"2,863",Assessor Certified
2019,15-01-214-007-0000,1321 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","42,730","45,798","54,010","57,078",2019,"$540,100",2018,"$570,780","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Rec Room,None,Yes,2,2 car attached,76,"2,525",Assessor Certified
2019,15-01-214-008-0000,1317 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,172","50,172","61,452","61,452",2019,"$614,520",2018,"$614,520","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Rec Room,None,Yes,0,2 car attached,76,"2,571",Assessor Certified
2019,15-01-214-009-0000,1315 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,154","40,154","51,434","51,434",2019,"$514,340",2018,"$514,340","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Full and Unfinished,Yes,1,2 car attached,73,"2,237",Assessor Certified
2019,15-01-214-010-0000,1311 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,722","50,722","62,002","62,002",2019,"$620,020",2018,"$620,020","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,1,2.5 car detached,80,"3,326",Assessor Certified
2019,15-01-214-011-0000,1307 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","49,594","49,594","60,874","60,874",2019,"$608,740",2018,"$608,740","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,Full and Unfinished,Yes,1,2 car attached,78,"3,037",Assessor Certified
2019,15-01-214-012-0000,7424 BERKSHIRE ST ,RIVER FOREST,River Forest,206,"10,012",15,33001,2019 Assessor Certified,2018,"12,014","12,014","50,263","50,263","62,277","62,277",2019,"$622,770",2018,"$622,770","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,75,"2,948",Assessor Certified
2019,15-01-214-013-0000,1344 WILLIAM ST ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","42,791","42,791","54,071","54,071",2019,"$540,710",2018,"$540,710","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,2,Partial and Rec Room,None,Yes,2,1.5 car attached,71,"2,682",Assessor Certified
2019,15-01-214-016-0000,1336 WILLIAM ST ,RIVER FOREST,River Forest,206,"14,100",15,33001,2019 Assessor Certified,2018,"16,920","16,920","54,021","54,021","70,941","70,941",2019,"$709,410",2018,"$709,410","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,4,1,Full and Rec Room,Partial and Unfinished,Yes,3,2 car detached,81,"4,012",Assessor Certified
2019,15-01-214-017-0000,1326 WILLIAM ST ,RIVER FOREST,River Forest,206,"14,100",15,33001,2019 Assessor Certified,2018,"16,920","16,920","55,929","55,929","72,849","72,849",2019,"$728,490",2018,"$728,490","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,1,Partial and Rec Room,Full and Living Area,Yes,2,2 car attached,81,"3,606",Assessor Certified
2019,15-01-214-026-0000,1310 WILLIAM ST ,RIVER FOREST,River Forest,206,"15,040",15,33001,2019 Assessor Certified,2018,"18,048","18,048","58,416","58,416","76,464","76,464",2019,"$764,640",2018,"$764,640","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,None,Yes,1,2 car attached,66,"3,947",Assessor Certified
2019,15-01-216-009-0000,1240 MONROE AVE ,RIVER FOREST,River Forest,206,"12,220",15,33001,2019 Assessor Certified,2018,"14,664","14,664","51,044","51,044","65,708","65,708",2019,"$657,080",2018,"$657,080","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Unfinished,None,No,1,2 car attached,85,"3,321",Assessor Certified
2019,15-01-216-010-0000,1234 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","49,323","49,323","65,115","65,115",2019,"$651,150",2018,"$651,150","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Full and Unfinished,Yes,3,2 car detached,81,"2,766",Assessor Certified
2019,15-01-216-011-0000,1230 MONROE AVE ,RIVER FOREST,River Forest,206,"12,220",15,33001,2019 Assessor Certified,2018,"14,664","14,664","55,460","55,460","70,124","70,124",2019,"$701,240",2018,"$701,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,No,1,2 car attached,87,"3,592",Assessor Certified
2019,15-01-216-012-0000,1224 MONROE AVE ,RIVER FOREST,River Forest,206,"6,580",15,33001,2019 Assessor Certified,2018,"7,896","7,896","36,941","36,941","44,837","44,837",2019,"$448,370",2018,"$448,370","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Unfinished,Yes,1,None,83,"2,554",Assessor Certified
2019,15-01-216-013-0000,1224 MONROE AVE ,RIVER FOREST,River Forest,206,"5,640",15,33001,2019 Assessor Certified,2018,"6,768","6,768","9,116","9,116","15,884","15,884",2019,"$158,840",2018,"$158,840","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Unfinished,Yes,1,2 car detached,83,"2,554",Assessor Certified
2019,15-01-216-023-0000,1220 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","57,788","57,788","73,580","73,580",2019,"$735,800",2018,"$735,800","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Unfinished,No,2,2 car attached,78,"3,426",Assessor Certified
2019,15-01-216-026-0000,1200 MONROE AVE ,RIVER FOREST,River Forest,206,"11,390",15,33001,2019 Assessor Certified,2018,"13,668","13,668","45,380","45,380","59,048","59,048",2019,"$590,480",2018,"$590,480","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Unfinished,Partial and Unfinished,No,1,2 car attached,77,"2,838",Assessor Certified
2019,15-01-216-027-0000,1206 MONROE AVE ,RIVER FOREST,River Forest,206,"12,408",15,33001,2019 Assessor Certified,2018,"14,889","14,889","60,087","60,087","74,976","74,976",2019,"$749,760",2018,"$749,760","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Partial and Unfinished,None,Yes,3,2 car attached,77,"3,940",Assessor Certified
2019,15-01-216-037-0000,1201 JACKSON AVE ,RIVER FOREST,River Forest,206,"11,159",15,33001,2019 Assessor Certified,2018,"13,390","13,390","49,264","49,264","62,654","62,654",2019,"$626,540",2018,"$626,540","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Full and Unfinished,No,1,2 car detached,77,"3,118",Assessor Certified
2019,15-01-216-038-0000,1227 JACKSON AVE ,RIVER FOREST,River Forest,206,"11,844",15,33001,2019 Assessor Certified,2018,"14,212","14,212","55,788","55,788","70,000","70,000",2019,"$700,000",2018,"$700,000","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Full and Living Area,Yes,2,2 car attached,77,"4,033",Assessor Certified
2019,15-01-216-039-0000,1223 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,776",15,33001,2019 Assessor Certified,2018,"11,731","11,731","46,909","49,564","58,640","61,295",2019,"$586,400",2018,"$612,950","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,Yes,1,2 car attached,77,"3,161",Assessor Certified
2019,15-01-216-040-0000,1219 JACKSON AVE ,RIVER FOREST,River Forest,206,"10,716",15,33001,2019 Assessor Certified,2018,"12,859","12,859","50,816","50,816","63,675","63,675",2019,"$636,750",2018,"$636,750","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,3,2 car detached,77,"3,196",Assessor Certified
2019,15-01-216-041-0000,1215 JACKSON AVE ,RIVER FOREST,River Forest,206,"10,904",15,33001,2019 Assessor Certified,2018,"13,084","13,084","47,399","47,399","60,483","60,483",2019,"$604,830",2018,"$604,830","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,75,"3,102",Assessor Certified
2019,15-01-216-042-0000,1207 JACKSON AVE ,RIVER FOREST,River Forest,206,"10,904",15,33001,2019 Assessor Certified,2018,"13,084","13,084","61,673","61,673","74,757","74,757",2019,"$747,570",2018,"$747,570","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,Yes,2,2 car attached,75,"3,807",Assessor Certified
2019,15-01-216-043-0000,1212 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","72,132","72,132","87,924","87,924",2019,"$879,240",2018,"$879,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,None,Yes,2,2.5 car attached,75,"4,789",Assessor Certified
2019,15-01-217-001-0000,7425 BERKSHIRE ST ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","57,520","57,520","73,312","73,312",2019,"$733,120",2018,"$733,120","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,Full and Living Area,Yes,2,2.5 car attached,78,"3,566",Assessor Certified
2019,15-01-217-002-0000,1241 MONROE AVE ,RIVER FOREST,River Forest,206,"5,640",15,33001,2019 Assessor Certified,2018,"6,768","6,768","24,440","24,440","31,208","31,208",2019,"$312,080",2018,"$312,080","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,No,1,2 car attached,81,"3,008",Assessor Certified
2019,15-01-217-003-0000,1241 MONROE AVE ,RIVER FOREST,River Forest,206,"6,580",15,33001,2019 Assessor Certified,2018,"7,896","7,896","24,440","24,440","32,336","32,336",2019,"$323,360",2018,"$323,360","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,No,1,2 car attached,81,"3,008",Assessor Certified
2019,15-01-217-004-0000,1235 MONROE AVE ,RIVER FOREST,River Forest,206,"11,280",15,33001,2019 Assessor Certified,2018,"13,536","13,536","38,452","38,452","51,988","51,988",2019,"$519,880",2018,"$519,880","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Unfinished,None,No,1,2 car attached,87,"2,476",Assessor Certified
2019,15-01-217-005-0000,1231 MONROE AVE ,RIVER FOREST,River Forest,206,"12,220",15,33001,2019 Assessor Certified,2018,"14,664","14,664","59,097","59,097","73,761","73,761",2019,"$737,610",2018,"$737,610","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,None,Yes,2,3 car attached,89,"3,875",Assessor Certified
2019,15-01-217-006-0000,1225 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","62,663","62,663","78,455","78,455",2019,"$784,550",2018,"$784,550","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,2,Full and Unfinished,None,Yes,2,2 car attached,81,"4,128",Assessor Certified
2019,15-01-217-007-0000,1221 MONROE AVE ,RIVER FOREST,River Forest,206,"11,280",15,33001,2019 Assessor Certified,2018,"13,536","13,536","57,256","57,256","70,792","70,792",2019,"$707,920",2018,"$707,920","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,None,None,No,2,2 car attached,83,"3,725",Assessor Certified
2019,15-01-217-008-0000,1215 MONROE AVE ,RIVER FOREST,River Forest,206,"12,220",15,33001,2019 Assessor Certified,2018,"14,664","14,664","54,471","54,471","69,135","69,135",2019,"$691,350",2018,"$691,350","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Unfinished,None,Yes,1,None,86,"3,544",Assessor Certified
2019,15-01-217-009-0000,1211 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","36,969","36,969","52,761","52,761",2019,"$527,610",2018,"$527,610","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,No,2,None,81,"2,246",Assessor Certified
2019,15-01-217-010-0000,1205 MONROE AVE ,RIVER FOREST,River Forest,206,"13,432",15,33001,2019 Assessor Certified,2018,"16,118","16,118","49,003","49,003","65,121","65,121",2019,"$651,210",2018,"$651,210","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Partial and Living Area,Yes,2,2 car attached,83,"3,080",Assessor Certified
2019,15-01-217-012-0000,1240 WILLIAM ST ,RIVER FOREST,River Forest,206,"15,040",15,33001,2019 Assessor Certified,2018,"18,048","18,048","56,176","56,176","74,224","74,224",2019,"$742,240",2018,"$742,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,Partial and Unfinished,No,1,2 car attached,85,"3,127",Assessor Certified
2019,15-01-217-013-0000,1232 WILLIAM ST ,RIVER FOREST,River Forest,206,"14,100",15,33001,2019 Assessor Certified,2018,"16,920","16,920","45,237","45,237","62,157","62,157",2019,"$621,570",2018,"$621,570","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Unfinished,None,Yes,2,3 car detached,85,"2,903",Assessor Certified
2019,15-01-217-014-0000,1226 WILLIAM ST ,RIVER FOREST,River Forest,206,"15,040",15,33001,2019 Assessor Certified,2018,"18,048","18,048","60,053","60,053","78,101","78,101",2019,"$781,010",2018,"$781,010","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Full and Rec Room,None,No,2,None,85,"3,825",Assessor Certified
2019,15-01-217-015-0000,1220 WILLIAM ST ,RIVER FOREST,River Forest,206,"16,920",15,33001,2019 Assessor Certified,2018,"20,304","20,304","67,180","67,180","87,484","87,484",2019,"$874,840",2018,"$874,840","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Full and Rec Room,Partial and Unfinished,Yes,2,None,85,"4,120",Assessor Certified
2019,15-01-217-016-0000,1216 WILLIAM ST ,RIVER FOREST,River Forest,206,"14,100",15,33001,2019 Assessor Certified,2018,"16,920","16,920","68,916","68,916","85,836","85,836",2019,"$858,360",2018,"$858,360","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame,3,0,Full and Rec Room,Full and Unfinished,Yes,2,2 car attached,85,"3,204",Assessor Certified
2019,15-01-217-017-0000,1210 WILLIAM ST ,RIVER FOREST,River Forest,206,"15,040",15,33001,2019 Assessor Certified,2018,"18,048","18,048","52,705","55,008","70,753","73,056",2019,"$707,530",2018,"$730,560","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Rec Room,None,Yes,2,2 car attached,89,"3,290",Assessor Certified
2019,15-01-217-018-0000,1202 WILLIAM ST ,RIVER FOREST,River Forest,206,"10,469",15,33001,2019 Assessor Certified,2018,"12,562","12,562","37,039","37,039","49,601","49,601",2019,"$496,010",2018,"$496,010","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,Partial and Unfinished,Yes,1,2 car detached,85,"2,292",Assessor Certified
2019,15-01-406-006-0000,1019 BONNIE BRAE PL ,RIVER FOREST,River Forest,206,"10,915",15,33001,2019 Assessor Certified,2018,"13,098","13,098","69,210","69,210","82,308","82,308",2019,"$823,080",2018,"$823,080","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,0,Full and Unfinished,None,Yes,1,None,79,"3,804",Assessor Certified
2019,15-01-406-031-0000,1023 BONNIE BRAE PL ,RIVER FOREST,River Forest,206,"10,965",15,33001,2019 Assessor Certified,2018,"13,158","13,158","48,153","53,018","61,311","66,176",2019,"$613,110",2018,"$661,760","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,2,Full and Unfinished,Partial and Unfinished,No,1,2 car attached,92,"2,956",Assessor Certified
2019,15-01-101-003-0000,1449 THATCHER AVE ,RIVER FOREST,River Forest,206,"9,396",20,33001,2019 Assessor Certified,2018,"8,926","8,926","57,857","57,857","66,783","66,783",2019,"$667,830",2018,"$667,830","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame,2,1,Full and Rec Room,None,No,0,2 car detached,118,"2,654",Assessor Certified
2019,15-01-101-009-0000,1452 KEYSTONE AVE ,RIVER FOREST,River Forest,206,"14,479",20,33001,2019 Assessor Certified,2018,"13,755","13,755","69,590","69,590","83,345","83,345",2019,"$833,450",2018,"$833,450","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,4,0,Partial and Rec Room,None,Yes,2,2 car attached,72,"3,483",Assessor Certified
2019,15-01-101-011-0000,1440 KEYSTONE AVE ,RIVER FOREST,River Forest,206,"16,684",20,33001,2019 Assessor Certified,2018,"15,849","15,849","62,171","62,171","78,020","78,020",2019,"$780,200",2018,"$780,200","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,4,1,Partial and Rec Room,None,Yes,1,2 car attached,66,"3,330",Assessor Certified
2019,15-01-101-013-0000,1434 KEYSTONE AVE ,RIVER FOREST,River Forest,206,"11,315",20,33001,2019 Assessor Certified,2018,"10,749","10,749","63,150","63,150","73,899","73,899",2019,"$738,990",2018,"$738,990","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,Partial and Unfinished,Yes,1,2 car attached,76,"3,073",Assessor Certified
